81	485
25	935
409	74
656	620
101	952
416	670
177	805
562	620
619	356
211	652
631	358
91	627
211	394
648	234
106	211
487	59
587	336
678	290
739	898
92	693
393	778
203	687
730	918
881	367
152	637
57	490
211	356
57	941
423	126
618	144
671	941
302	622
802	97
867	313
511	630
861	346
769	104
596	122
181	904
589	411
921	306
452	587
810	69
309	582
301	752
425	631
393	375
912	803
571	393
687	507
346	214
277	146
797	963
793	620
299	802
100	425
13	167
606	277
889	806
964	891
210	560
498	172
110	527
683	436
218	134
126	663
77	232
914	737
881	847
146	802
832	965
211	281
769	251
628	360
211	988
684	402
802	322
914	211
205	384
991	769
183	320
857	771
60	954
834	617
385	129
123	492
53	694
42	767
628	468
360	219
320	168
785	638
389	211
630	901
431	791
726	539
524	309
286	490
938	997
211	339
669	547
378	9
972	62
24	627
545	426
134	198
325	55
859	721
505	674
739	146
351	49
125	309
144	850
904	239
152	386
380	484
932	251
795	211
358	851
392	211
190	712
53	587
492	273
834	441
220	834
702	196
702	706
179	997
393	449
496	964
243	208
484	641
388	280
325	474
485	128
769	480
899	557
372	769
398	65
748	366
995	583
932	415
211	735
941	297
461	220
597	224
943	704
135	64
146	522
891	620
457	801
742	907
736	301
910	84
146	627
17	764
712	680
269	588
887	222
587	417
320	244
110	935
892	697
816	827
440	716
261	975
442	302
142	507
106	181
217	211
211	748
184	210
88	186
885	360
682	477
211	965
448	710
587	25
350	120
211	913
291	132
260	912
896	476
620	541
728	304
866	438
620	819
210	301
829	376
147	673
114	314
392	595
211	206
759	211
390	571
890	868
237	483
461	818
247	317
408	452
137	890
81	829
912	308
607	292
489	925
39	4
816	403
507	951
802	879
276	48
251	900
802	961
211	321
644	538
555	16
23	146
767	174
211	491
438	808
218	587
292	137
463	982
441	272
387	490
211	290
587	342
17	790
509	620
211	868
506	555
554	593
877	858
572	393
995	222
266	211
99	915
215	823
805	201
999	27
284	576
490	960
983	965
196	620
689	68
802	653
68	360
254	897
620	248
246	313
874	313
286	350
211	405
767	770
933	678
518	828
393	613
935	243
772	473
342	438
560	398
236	565
885	393
211	715
396	100
302	715
411	906
459	611
669	323
360	173
510	632
888	194
876	221
211	489
189	211
398	928
393	457
296	796
146	360
308	835
747	760
360	800
317	576
344	211
507	516
951	74
561	361
819	211
253	254
586	211
866	211
564	490
809	211
969	38
717	68
620	11
243	348
425	64
633	771
964	753
393	743
210	51
295	163
964	124
587	782
243	644
992	162
186	244
187	541
972	360
334	12
432	921
377	985
903	211
964	116
111	169
899	119
482	130
588	876
835	31
114	684
932	702
104	114
842	649
938	353
555	902
886	638
393	437
802	200
893	924
640	428
501	707
674	139
578	654
620	587
760	360
471	793
767	122
865	613
811	49
708	393
992	767
308	670
49	98
999	114
194	308
396	393
328	860
535	229
612	504
769	822
139	842
259	899
283	620
899	598
821	909
822	10
555	309
620	243
253	422
570	483
613	744
900	177
704	764
370	35
177	268
50	457
569	889
162	769
530	512
637	357
563	558
415	15
12	478
918	769
842	600
777	670
736	673
620	458
992	876
263	892
940	350
316	837
393	377
211	400
110	126
503	146
243	802
743	303
842	91
276	719
146	193
998	414
721	259
868	853
553	932
312	644
37	187
873	480
328	700
597	970
7	782
988	338
769	331
425	300
578	104
191	68
247	776
861	620
562	52
717	457
668	39
641	312
162	392
567	794
770	336
358	266
977	769
688	510
114	769
499	620
944	27
425	243
587	224
514	736
532	393
82	398
123	998
243	517
237	200
138	444
42	802
711	936
634	86
769	558
147	199
378	211
896	241
779	464
723	767
684	79
342	932
139	26
82	393
289	481
524	557
949	461
554	671
211	759
39	388
865	121
342	23
964	795
725	685
478	178
81	577
61	244
211	434
560	498
81	337
492	721
398	527
318	393
834	412
600	911
160	989
234	83
453	466
374	473
211	493
620	393
558	718
563	146
769	360
884	430
0	444
493	410
103	932
794	140
418	885
327	211
233	211
328	982
302	243
667	137
360	948
126	758
320	54
964	590
490	381
949	10
253	802
257	705
111	496
275	940
708	945
484	620
360	347
459	211
342	731
472	401
867	284
492	671
587	330
360	546
110	45
213	236
65	834
6	178
283	879
849	16
223	219
502	556
5	931
219	723
473	393
983	495
271	587
157	960
527	741
458	801
211	178
704	635
175	741
282	813
288	994
931	328
394	531
737	887
902	636
8	713
492	801
345	45
599	242
864	620
242	264
393	569
114	178
510	37
833	834
517	872
642	490
170	96
98	923
100	998
58	661
692	223
802	66
303	435
748	315
753	599
859	720
253	437
777	345
637	980
360	217
285	565
356	173
790	299
97	935
356	935
884	866
779	620
835	476
374	451
245	443
178	40
887	802
526	473
933	82
682	529
117	964
611	393
122	211
620	179
871	531
964	426
611	767
757	243
103	187
146	506
131	69
6	620
180	56
599	211
275	32
635	129
645	489
33	617
425	406
950	349
313	727
121	479
183	759
310	912
981	196
622	233
369	214
815	16
318	399
107	555
55	28
592	328
193	408
949	955
736	605
393	769
83	900
406	740
875	211
586	899
81	620
587	78
331	515
673	804
937	636
802	91
893	134
963	834
211	358
780	953
53	646
686	629
737	620
987	769
876	477
601	842
399	800
194	17
545	211
685	791
431	673
793	48
288	240
27	620
620	309
146	832
610	935
998	910
618	751
33	798
774	602
309	405
52	142
925	630
447	964
736	99
6	517
595	822
68	824
621	644
541	897
974	772
393	620
212	820
124	890
769	316
771	576
737	246
64	778
746	620
821	498
891	399
836	575
399	531
679	243
926	577
247	555
689	71
303	264
211	538
27	78
871	349
723	541
334	932
719	178
843	755
407	834
769	653
137	988
760	393
8	366
620	154
434	992
305	445
679	149
145	178
518	523
613	452
811	276
16	435
872	178
91	361
966	129
797	959
211	811
522	656
841	54
522	701
246	870
747	393
634	964
916	523
907	607
543	917
603	353
531	767
278	737
398	418
293	888
348	165
899	676
66	414
114	818
204	314
555	90
389	970
949	115
268	191
554	244
587	340
211	50
464	194
587	724
429	222
484	447
923	430
972	493
737	419
362	335
974	473
486	211
291	307
941	627
126	178
276	793
777	878
899	921
179	551
987	160
106	196
56	790
457	698
633	440
995	543
393	319
592	209
119	897
481	831
211	64
821	587
211	626
190	81
618	15
840	271
58	900
834	132
393	856
326	702
604	146
712	588
684	481
35	241
20	686
343	393
328	176
953	305
211	554
211	625
393	118
759	835
916	994
527	369
204	897
843	859
224	844
90	515
528	685
964	305
53	645
877	815
308	53
52	912
393	939
737	757
174	574
211	16
587	252
71	393
762	639
596	280
835	524
236	834
539	790
318	769
884	731
290	272
590	620
427	49
279	904
218	620
431	211
52	677
115	170
662	981
890	522
515	248
685	620
930	211
254	802
416	753
58	522
361	185
70	496
894	64
67	136
620	267
211	94
185	200
983	812
404	720
624	874
257	498
802	964
555	965
793	274
410	986
211	76
191	708
778	825
374	670
990	833
390	376
276	490
39	904
88	982
738	187
412	775
785	494
800	340
802	447
964	991
664	211
48	418
14	552
625	576
187	243
211	671
211	688
47	931
620	982
361	188
839	376
798	453
102	737
937	16
285	575
292	545
420	425
686	200
225	132
623	408
476	274
224	447
686	953
810	932
211	123
366	983
865	494
958	516
620	464
271	778
38	145
262	520
564	482
321	29
691	481
211	270
366	847
636	705
414	407
309	393
451	327
94	736
200	209
28	444
360	382
208	775
726	79
866	424
490	703
592	230
981	211
761	164
547	814
380	211
879	826
175	304
799	220
806	16
387	103
211	154
660	65
556	262
289	526
211	996
901	30
771	969
83	368
213	604
432	720
83	835
825	820
772	744
816	434
880	7
632	597
811	555
565	866
425	965
579	474
771	38
629	358
770	891
630	228
146	944
975	246
477	302
983	449
769	258
692	64
620	495
472	811
81	551
403	620
182	684
349	996
235	769
167	834
427	360
211	513
128	523
908	620
321	733
365	276
145	201
895	241
84	193
360	570
639	296
601	873
485	211
439	489
988	393
317	888
370	178
464	179
460	219
770	211
79	828
161	583
393	153
370	969
715	985
851	768
314	112
509	531
1	96
68	907
174	420
290	893
429	211
241	91
75	587
802	123
233	697
95	784
331	293
603	350
98	827
146	728
936	121
305	851
976	49
251	739
448	712
97	944
652	818
555	296
177	666
912	606
684	737
192	157
10	555
146	592
268	873
285	737
123	770
700	292
235	393
13	802
354	725
256	739
567	366
250	211
189	680
648	599
871	899
335	583
491	37
56	390
219	833
150	925
211	357
174	78
567	592
309	595
815	301
444	794
